"","lon","lat","h"
"214",295.787471264368,-36.1783333333333,167
"215",295.804252873563,-36.1783333333333,168
"216",295.821034482759,-36.1783333333333,166
"217",295.837816091954,-36.1783333333333,163
"218",295.854597701149,-36.1783333333333,160
"219",295.871379310345,-36.1783333333333,161
"220",295.88816091954,-36.1783333333333,161
"221",295.904942528736,-36.1783333333333,160
"222",295.921724137931,-36.1783333333333,151
"223",295.938505747126,-36.1783333333333,149
"224",295.955287356322,-36.1783333333333,152
"225",295.972068965517,-36.1783333333333,152
"226",295.988850574713,-36.1783333333333,153
"227",296.005632183908,-36.1783333333333,153
"228",296.022413793103,-36.1783333333333,148
"229",296.039195402299,-36.1783333333333,143
"230",296.055977011494,-36.1783333333333,142
"231",296.07275862069,-36.1783333333333,144
"232",296.089540229885,-36.1783333333333,149
"233",296.10632183908,-36.1783333333333,150
"234",296.123103448276,-36.1783333333333,149
"235",296.139885057471,-36.1783333333333,148
"236",296.156666666667,-36.1783333333333,146
"237",295.183333333333,-36.195,231
"238",295.200114942529,-36.195,222
"239",295.216896551724,-36.195,236
"240",295.23367816092,-36.195,243
"241",295.250459770115,-36.195,236
"242",295.26724137931,-36.195,242
"243",295.284022988506,-36.195,236
"244",295.300804597701,-36.195,235
"245",295.317586206897,-36.195,235
"246",295.334367816092,-36.195,239
"247",295.351149425287,-36.195,240
"248",295.367931034483,-36.195,238
"249",295.384712643678,-36.195,235
"250",295.401494252874,-36.195,225
"251",295.418275862069,-36.195,222
"252",295.435057471264,-36.195,224
"253",295.45183908046,-36.195,223
"254",295.468620689655,-36.195,221
"255",295.485402298851,-36.195,218
"256",295.502183908046,-36.195,214
"257",295.518965517241,-36.195,210
"258",295.535747126437,-36.195,205
"259",295.552528735632,-36.195,198
"260",295.569310344828,-36.195,188
"261",295.586091954023,-36.195,186
"262",295.602873563218,-36.195,178
"263",295.619655172414,-36.195,176
"264",295.636436781609,-36.195,176
"265",295.653218390805,-36.195,176
"266",295.67,-36.195,173
"267",295.686781609195,-36.195,170
"268",295.703563218391,-36.195,167
"269",295.720344827586,-36.195,165
"270",295.737126436782,-36.195,167
"271",295.753908045977,-36.195,167
"272",295.770689655172,-36.195,169
"273",295.787471264368,-36.195,170
"274",295.804252873563,-36.195,169
"275",295.821034482759,-36.195,167
"276",295.837816091954,-36.195,164
"277",295.854597701149,-36.195,162
"278",295.871379310345,-36.195,161
"279",295.88816091954,-36.195,159
"280",295.904942528736,-36.195,152
"281",295.921724137931,-36.195,146
"282",295.938505747126,-36.195,153
"283",295.955287356322,-36.195,150
"284",295.972068965517,-36.195,152
"285",295.988850574713,-36.195,154
"286",296.005632183908,-36.195,151
"287",296.022413793103,-36.195,147
"288",296.039195402299,-36.195,142
"289",296.055977011494,-36.195,141
"290",296.07275862069,-36.195,146
"291",296.089540229885,-36.195,152
"292",296.10632183908,-36.195,154
"293",296.123103448276,-36.195,152
"294",296.139885057471,-36.195,147
"295",296.156666666667,-36.195,146
"296",295.183333333333,-36.2116666666667,231
"297",295.200114942529,-36.2116666666667,232
"298",295.216896551724,-36.2116666666667,245
"299",295.23367816092,-36.2116666666667,250
"300",295.250459770115,-36.2116666666667,249
"301",295.26724137931,-36.2116666666667,247
"302",295.284022988506,-36.2116666666667,246
"303",295.300804597701,-36.2116666666667,241
"304",295.317586206897,-36.2116666666667,236
"305",295.334367816092,-36.2116666666667,236
"306",295.351149425287,-36.2116666666667,239
"307",295.367931034483,-36.2116666666667,227
"308",295.384712643678,-36.2116666666667,222
"309",295.401494252874,-36.2116666666667,226
"310",295.418275862069,-36.2116666666667,228
"311",295.435057471264,-36.2116666666667,221
"312",295.45183908046,-36.2116666666667,213
"313",295.468620689655,-36.2116666666667,211
"314",295.485402298851,-36.2116666666667,206
"315",295.502183908046,-36.2116666666667,208
"316",295.518965517241,-36.2116666666667,207
"317",295.535747126437,-36.2116666666667,201
"318",295.552528735632,-36.2116666666667,200
"319",295.569310344828,-36.2116666666667,192
"320",295.586091954023,-36.2116666666667,188
"321",295.602873563218,-36.2116666666667,175
"322",295.619655172414,-36.2116666666667,171
"323",295.636436781609,-36.2116666666667,172
"324",295.653218390805,-36.2116666666667,172
"325",295.67,-36.2116666666667,169
"326",295.686781609195,-36.2116666666667,164
"327",295.703563218391,-36.2116666666667,160
"328",295.720344827586,-36.2116666666667,162
"329",295.737126436782,-36.2116666666667,162
"330",295.753908045977,-36.2116666666667,164
"331",295.770689655172,-36.2116666666667,166
"332",295.787471264368,-36.2116666666667,164
"333",295.804252873563,-36.2116666666667,169
"334",295.821034482759,-36.2116666666667,168
"335",295.837816091954,-36.2116666666667,162
"336",295.854597701149,-36.2116666666667,159
"337",295.871379310345,-36.2116666666667,161
"338",295.88816091954,-36.2116666666667,156
"339",295.904942528736,-36.2116666666667,153
"340",295.921724137931,-36.2116666666667,149
"341",295.938505747126,-36.2116666666667,146
"342",295.955287356322,-36.2116666666667,148
"343",295.972068965517,-36.2116666666667,152
"344",295.988850574713,-36.2116666666667,148
"345",296.005632183908,-36.2116666666667,147
"346",296.022413793103,-36.2116666666667,149
"347",296.039195402299,-36.2116666666667,141
"348",296.055977011494,-36.2116666666667,145
"349",296.07275862069,-36.2116666666667,150
"350",296.089540229885,-36.2116666666667,154
"351",296.10632183908,-36.2116666666667,155
"352",296.123103448276,-36.2116666666667,153
"353",296.139885057471,-36.2116666666667,147
"354",296.156666666667,-36.2116666666667,148
"355",295.183333333333,-36.2283333333333,241
"356",295.200114942529,-36.2283333333333,250
"357",295.216896551724,-36.2283333333333,250
"358",295.23367816092,-36.2283333333333,252
"359",295.250459770115,-36.2283333333333,252
"360",295.26724137931,-36.2283333333333,253
"361",295.284022988506,-36.2283333333333,252
"362",295.300804597701,-36.2283333333333,249
"363",295.317586206897,-36.2283333333333,240
"364",295.334367816092,-36.2283333333333,241
"365",295.351149425287,-36.2283333333333,227
"366",295.367931034483,-36.2283333333333,225
"367",295.384712643678,-36.2283333333333,232
"368",295.401494252874,-36.2283333333333,234
"369",295.418275862069,-36.2283333333333,237
"370",295.435057471264,-36.2283333333333,220
"371",295.45183908046,-36.2283333333333,213
"372",295.468620689655,-36.2283333333333,208
"373",295.485402298851,-36.2283333333333,203
"374",295.502183908046,-36.2283333333333,207
"375",295.518965517241,-36.2283333333333,206
"376",295.535747126437,-36.2283333333333,198
"377",295.552528735632,-36.2283333333333,191
"378",295.569310344828,-36.2283333333333,197
"379",295.586091954023,-36.2283333333333,180
"380",295.602873563218,-36.2283333333333,169
"381",295.619655172414,-36.2283333333333,165
"382",295.636436781609,-36.2283333333333,166
